2024/01/25 18:19:02,Lordimass,True
2024/01/25 18:19:28,Lordimass,False
2024/01/25 18:20:17,Lordimass,True
2024/01/25 18:24:57,Lordimass,False
2024/01/25 19:08:22,Lordimass,True
2024/01/25 19:38:44,Lordimass,False
2024/01/25 19:47:01,Lordimass,True
2024/01/25 19:48:43,Lordimass,False
2024/01/25 20:30:48,Lordimass,True
2024/01/25 20:36:08,Lordimass,False
2024/01/25 20:36:52,Lordimass,True
2024/01/25 21:07:42,Lordimass,False
2024/01/25 21:09:04,Lordimass,True
2024/01/25 21:32:59,Lordimass,False
2024/01/25 21:33:54,Lordimass,True
2024/01/25 21:40:04,Lordimass,False
2024/01/27 13:58:44,Lordimass,True
2024/01/27 14:10:39,GooseHasAKnife,True
2024/01/27 14:10:58,GooseHasAKnife,False
2024/01/27 14:20:39,Lordimass,False
2024/01/27 14:23:09,Lordimass,True
2024/01/27 15:42:59,Lordimass,True
2024/01/27 15:43:06,Lordimass,False
2024/01/27 15:43:09,Lordimass,True
2024/01/27 15:43:24,Lordimass,False
2024/01/27 15:53:07,Lordimass,True
2024/01/27 17:05:30,Lordimass,False
2024/01/27 17:46:27,Lordimass,True
2024/01/27 18:33:33,Lordimass,True
2024/01/27 18:34:33,Lordimass,False
2024/01/27 19:06:04,Lordimass,True
2024/01/27 19:11:50,Lordimass,False
2024/01/27 19:11:51,Lordimass,True
2024/01/27 19:19:21,Lordimass,False
2024/01/27 19:27:31,Lordimass,True
2024/01/27 19:31:53,Lordimass,False
2024/01/28 09:46:40,Lordimass,True
2024/01/28 10:06:49,Lordimass,False
2024/01/28 10:29:13,Lordimass,True
2024/01/28 10:31:11,Lordimass,False
2024/01/28 10:55:54,Lordimass,True
2024/01/28 10:56:23,Lordimass,False
2024/01/28 13:22:07,Lordimass,True
2024/01/28 13:22:19,Lordimass,False
2024/01/29 17:17:21,Lordimass,True
2024/01/29 17:21:22,Lordimass,False
2024/01/29 19:56:52,Lordimass,True
2024/01/29 19:57:04,Lordimass,False
2024/01/31 17:33:20,Lordimass,True
2024/01/31 17:34:10,Lordimass,False
2024/01/31 17:35:33,Lordimass,True
2024/01/31 17:38:19,Lordimass,False
2024/01/31 17:41:09,Lordimass,True
2024/01/31 17:41:36,Lordimass,False
2024/02/01 18:56:39,Lordimass,True
2024/02/01 18:56:54,Lordimass,False
2024/02/01 19:40:02,Lordimass,True
2024/02/01 19:57:39,Lordimass,True
2024/02/01 19:59:19,Lordimass,False
2024/02/06 21:18:39,Lordimass,True
2024/02/06 21:20:40,JackSp4de,True
2024/02/06 21:22:00,JackSp4de,False
2024/02/06 21:22:07,Lordimass,False
2024/02/06 21:22:24,Lordimass,True
2024/02/06 21:23:44,Lordimass,False
2024/02/10 12:11:35,Lordimass,True
2024/02/10 12:12:03,KingDuckie13,True
2024/02/10 12:13:55,KingDuckie13,False
2024/02/10 12:13:59,Lordimass,False
2024/02/10 12:36:02,Lordimass,True
2024/02/10 12:38:48,Lordimass,False
2024/02/10 13:12:47,Lordimass,True
2024/02/10 13:13:06,TheEmojiMan,True
2024/02/10 13:14:04,TheEmojiMan,False
2024/02/10 13:14:06,Lordimass,False
2024/02/10 13:21:23,Lordimass,True
2024/02/10 13:28:34,TheRedstoneCooke,True
2024/02/10 13:29:16,TheRedstoneCooke,False
2024/02/10 13:29:17,Lordimass,False
2024/02/10 13:47:19,Lordimass,True
2024/02/10 13:50:20,Lordimass,False
2024/02/10 13:51:41,Lordimass,True
2024/02/10 14:03:32,Lordimass,False
2024/02/10 17:35:32,Lordimass,True
2024/02/10 17:43:08,MasterSkipper,True
2024/02/10 17:47:25,MasterSkipper,False
2024/02/10 17:48:03,MasterSkipper,True
2024/02/10 17:48:22,MasterSkipper,False
2024/02/10 17:55:02,Lordimass,False
2024/02/10 17:55:48,TheEmojiMan,True
2024/02/10 17:55:55,Lordimass,True
2024/02/10 17:56:30,TheEmojiMan,False
2024/02/10 17:56:40,Lordimass,False
2024/02/10 18:14:49,Lordimass,True
2024/02/10 18:15:16,Lkactus,True
2024/02/10 18:18:27,Lkactus,False
2024/02/10 18:18:38,Lordimass,False
2024/02/11 22:57:49,Lordimass,True
2024/02/11 23:00:04,JackSp4de,True
2024/02/11 23:00:25,Lordimass,False
2024/02/11 23:00:34,MasterSkipper,True
2024/02/11 23:10:33,JackSp4de,True
2024/02/11 23:11:52,Homeless_Spud,True
2024/02/11 23:15:56,edweird_,True
2024/02/11 23:16:04,edweird_,False
2024/02/11 23:19:11,edweird_,True
2024/02/11 23:19:42,goniboi987,True
2024/02/11 23:30:45,TheRedstoneCooke,True
2024/02/11 23:31:09,Silev,True
2024/02/11 23:31:13,goniboi987,False
2024/02/11 23:31:19,Silev,False
2024/02/11 23:31:40,Lordimass,True
2024/02/11 23:31:56,Silev,True
2024/02/11 23:32:19,TheRedstoneCooke,False
2024/02/11 23:34:17,TheRedstoneCooke,True
2024/02/11 23:35:34,goniboi987,True
2024/02/11 23:35:52,BR0TH3RB0R4T,True
2024/02/11 23:37:18,FineminePlays,True
2024/02/11 23:37:26,Silev,False
2024/02/11 23:40:03,Piratemonkey40,True
2024/02/11 23:41:33,RichKittyKat,True
2024/02/11 23:48:27,Silev,True
2024/02/11 23:55:08,MasterSkipper,True
2024/02/11 23:57:55,goniboi987,True
2024/02/11 23:58:00,Homeless_Spud,True
2024/02/11 23:58:03,Lordimass,True
2024/02/11 23:58:07,TheRedstoneCooke,True
2024/02/11 23:58:18,JackSp4de,True
2024/02/11 23:58:26,Piratemonkey40,True
2024/02/11 23:58:41,edweird_,True
2024/02/11 23:58:43,BR0TH3RB0R4T,True
2024/02/11 23:59:54,MasterSkipper,True
2024/02/12 00:00:44,FineminePlays,True
2024/02/12 00:00:52,RichKittyKat,True
2024/02/12 00:05:50,TheRedstoneCooke,False
2024/02/12 00:05:54,TheRedstoneCooke,True
2024/02/12 00:11:19,TheRedstoneCooke,False
2024/02/12 00:11:27,TheRedstoneCooke,True
2024/02/12 00:13:56,TheRedstoneCooke,False
2024/02/12 00:14:03,TheRedstoneCooke,True
2024/02/12 00:15:13,TheRedstoneCooke,False
2024/02/12 00:15:20,TheRedstoneCooke,True
2024/02/12 00:15:30,TheRedstoneCooke,False
2024/02/12 00:15:38,TheRedstoneCooke,True
2024/02/12 00:17:47,TheRedstoneCooke,False
2024/02/12 00:17:55,TheRedstoneCooke,True
2024/02/12 00:19:39,FineminePlays,False
2024/02/12 00:20:06,Lt_giantsquirrel,True
2024/02/12 00:21:10,Coltian,True
2024/02/12 00:21:24,Coltian,False
2024/02/12 00:23:26,TheRedstoneCooke,False
2024/02/12 00:23:34,TheRedstoneCooke,True
2024/02/12 00:24:14,TheRedstoneCooke,False
2024/02/12 00:24:21,TheRedstoneCooke,True
2024/02/12 00:24:48,TheRedstoneCooke,False
2024/02/12 00:24:56,TheRedstoneCooke,True
2024/02/12 00:26:27,FineminePlays,True
2024/02/12 00:29:34,FineminePlays,False
2024/02/12 00:29:59,TheRedstoneCooke,False
2024/02/12 00:30:08,TheRedstoneCooke,True
2024/02/12 00:38:14,FineminePlays,True
2024/02/12 00:58:27,TheRedstoneCooke,False
2024/02/12 00:58:36,TheRedstoneCooke,True
2024/02/12 01:04:02,JackSp4de,False
2024/02/12 01:07:47,JackSp4de,True
2024/02/12 01:09:27,JackSp4de,False
2024/02/12 01:09:33,JackSp4de,True
2024/02/12 01:16:51,Lt_giantsquirrel,False
2024/02/12 01:16:55,Lt_giantsquirrel,True
2024/02/12 01:16:58,DolphinHill,True
2024/02/12 01:17:25,FineminePlays,False
2024/02/12 01:17:57,RichKittyKat,False
2024/02/12 01:22:11,Silev,True
2024/02/12 01:22:37,Lt_giantsquirrel,False
2024/02/12 01:24:26,Homeless_Spud,True
2024/02/12 01:24:28,Piratemonkey40,True
2024/02/12 01:24:32,Lordimass,True
2024/02/12 01:24:33,TheRedstoneCooke,True
2024/02/12 01:24:34,JackSp4de,True
2024/02/12 01:24:43,MasterSkipper,True
2024/02/12 01:24:44,Silev,True
2024/02/12 01:24:46,DolphinHill,True
2024/02/12 01:25:14,edweird_,True
2024/02/12 01:26:28,BR0TH3RB0R4T,True
2024/02/12 01:30:47,JackSp4de,False
2024/02/12 01:30:49,TheRedstoneCooke,False
2024/02/12 01:30:49,TheRedstoneCooke,True
2024/02/12 01:30:52,JackSp4de,True
2024/02/12 01:35:26,Coltian,True
2024/02/12 01:41:21,Coltian,False
2024/02/12 01:41:57,Coltian,True
2024/02/12 01:44:12,TheRedstoneCooke,False
2024/02/12 01:44:17,Coltian,False
2024/02/12 01:49:52,DolphinHill,True
2024/02/12 01:49:53,BR0TH3RB0R4T,True
2024/02/12 01:49:55,JackSp4de,True
2024/02/12 01:49:59,Homeless_Spud,True
2024/02/12 01:50:01,Lordimass,True
2024/02/12 01:50:06,Piratemonkey40,True
2024/02/12 01:50:22,Silev,True
2024/02/12 01:50:23,edweird_,True
2024/02/12 01:50:34,MasterSkipper,True
2024/02/12 01:52:17,Lordimass,False
2024/02/12 01:53:41,Lordimass,True
2024/02/12 01:54:03,XxXKatieXxX05,True
2024/02/12 01:54:11,Lordimass,False
2024/02/12 01:54:32,MasterSkipper,False
2024/02/12 01:54:59,edweird_,False
2024/02/12 02:01:17,JackSp4de,True
2024/02/12 02:01:23,DolphinHill,True
2024/02/12 02:01:52,Silev,True
2024/02/12 02:02:15,XxXKatieXxX05,True
2024/02/12 02:04:45,BR0TH3RB0R4T,True
2024/02/12 02:12:26,Lordimass,True
2024/02/12 02:13:07,MasterSkipper,True
2024/02/12 02:30:37,XxXKatieXxX05,False
2024/02/12 02:40:53,edweird_,True
2024/02/12 02:58:22,DolphinHill,False
2024/02/12 02:58:24,DolphinHill,True
2024/02/12 03:02:10,MasterSkipper,False
2024/02/12 03:12:00,BR0TH3RB0R4T,False
2024/02/12 03:15:36,Coltian,True
2024/02/12 03:16:17,MasterSkipper,True
2024/02/12 03:18:01,TheRedstoneCooke,True
2024/02/12 03:27:54,edweird_,False
2024/02/12 03:28:06,edweird_,True
2024/02/12 03:39:26,MasterSkipper,False
2024/02/12 03:41:23,BR0TH3RB0R4T,True
2024/02/12 03:44:05,MasterSkipper,True
2024/02/12 03:53:54,edweird_,False
2024/02/12 03:54:37,DolphinHill,False
2024/02/12 04:02:19,TheEmojiMan,True
2024/02/12 04:04:42,MasterSkipper,False
2024/02/12 04:04:55,Lordimass,False
2024/02/12 04:10:49,TheRedstoneCooke,False
2024/02/12 04:10:59,TheRedstoneCooke,True
2024/02/12 04:14:25,TheRedstoneCooke,False
2024/02/12 04:14:44,TheRedstoneCooke,True
2024/02/12 04:15:35,TheRedstoneCooke,False
2024/02/12 04:24:21,Silev,False
2024/02/12 04:24:33,Lordimass,True
2024/02/12 04:25:27,Lordimass,False
2024/02/12 04:25:35,Lordimass,True
2024/02/12 04:25:42,Lordimass,False
2024/02/12 04:26:14,MasterSkipper,True
2024/02/12 04:26:23,Lordimass,True
2024/02/12 04:41:08,Coltian,False
2024/02/12 04:43:06,Coltian,True
2024/02/12 04:43:47,Coltian,False
2024/02/12 04:43:55,Coltian,True
2024/02/12 04:46:03,Coltian,False
2024/02/12 04:46:03,TheEmojiMan,False
2024/02/12 04:46:21,Coltian,True
2024/02/12 04:53:05,BR0TH3RB0R4T,False
2024/02/12 04:57:23,Lordimass,False
2024/02/12 04:57:30,MasterSkipper,False
2024/02/12 04:58:40,Coltian,False
2024/02/12 05:32:13,Lordimass,True
2024/02/12 05:34:51,MasterSkipper,True
2024/02/12 05:43:29,MasterSkipper,False
2024/02/12 05:45:01,MasterSkipper,True
2024/02/12 05:55:44,JackSp4de,False
2024/02/12 06:01:23,MasterSkipper,False
2024/02/12 06:01:57,Lordimass,False
2024/02/12 09:32:54,Lt_giantsquirrel,True
2024/02/12 09:35:32,Lt_giantsquirrel,False
2024/02/12 09:52:43,DolphinHill,True
2024/02/12 09:52:55,DolphinHill,False
2024/02/12 11:18:41,some26guy,True
2024/02/12 11:34:45,KingDuckie13,True
2024/02/12 11:37:05,Lordimass,True
2024/02/12 11:48:33,clangeroo,True
2024/02/12 12:00:12,clangeroo,False
2024/02/12 12:01:46,BR0TH3RB0R4T,True
2024/02/12 12:03:45,BR0TH3RB0R4T,False
2024/02/12 12:29:41,Lordimass,False
2024/02/12 12:52:24,MasterSkipper,True
2024/02/12 13:09:58,Lordimass,True
2024/02/12 13:21:54,OwnedMoon260038,True
2024/02/12 13:25:17,OwnedMoon260038,False
2024/02/12 13:28:14,some26guy,False
2024/02/12 13:33:11,KingDuckie13,False
2024/02/12 13:45:13,JackSp4de,True
2024/02/12 14:31:53,KingDuckie13,True
2024/02/12 14:37:32,KingDuckie13,False
2024/02/12 14:37:40,KingDuckie13,True
2024/02/12 14:38:52,MasterSkipper,False
2024/02/12 14:38:59,MasterSkipper,True
2024/02/12 14:39:57,MasterSkipper,False
2024/02/12 14:40:04,MasterSkipper,True
2024/02/12 14:42:23,MasterSkipper,False
2024/02/12 14:42:29,MasterSkipper,True
2024/02/12 14:58:25,KingDuckie13,False
2024/02/12 14:58:33,KingDuckie13,True
2024/02/12 15:34:16,MasterSkipper,False
2024/02/12 15:34:23,MasterSkipper,True
2024/02/12 15:43:10,KingDuckie13,False
2024/02/12 15:43:21,KingDuckie13,True
2024/02/12 15:48:13,KingDuckie13,False
2024/02/12 15:48:22,KingDuckie13,True
2024/02/12 15:49:38,XxXKatieXxX05,True
2024/02/12 15:49:50,JackSp4de,False
2024/02/12 16:08:40,FineminePlays,True
2024/02/12 16:21:32,XxXKatieXxX05,False
2024/02/12 16:22:31,XxXKatieXxX05,True
2024/02/12 16:28:47,Lordimass,False
2024/02/12 16:31:10,Lordimass,True
2024/02/12 16:31:16,XxXKatieXxX05,False
2024/02/12 16:32:10,JackSp4de,True
2024/02/12 16:42:36,XxXKatieXxX05,True
2024/02/12 16:45:40,JackSp4de,False
2024/02/12 16:47:19,OwnedMoon260038,True
2024/02/12 17:03:08,TheRedstoneCooke,True
2024/02/12 17:03:29,TheRedstoneCooke,False
2024/02/12 17:03:37,TheRedstoneCooke,True
2024/02/12 17:21:19,RichKittyKat,True
2024/02/12 17:27:56,OwnedMoon260038,False
2024/02/12 17:32:38,Lordimass,False
2024/02/12 17:35:21,some26guy,True
2024/02/12 17:36:24,FineminePlays,False
2024/02/12 17:38:11,edweird_,True
2024/02/12 17:39:42,FineminePlays,True
2024/02/12 17:42:56,edweird_,False
2024/02/12 17:44:33,edweird_,True
2024/02/12 17:44:47,edweird_,False
2024/02/12 17:54:04,goniboi987,True
2024/02/12 17:54:54,FineminePlays,False
2024/02/12 18:01:34,TheRedstoneCooke,False
2024/02/12 18:05:02,goniboi987,False
2024/02/12 18:12:38,TheRedstoneCooke,True
2024/02/12 18:18:23,TheRedstoneCooke,False
2024/02/12 18:22:55,JackSp4de,True
2024/02/12 18:27:28,FineminePlays,True
2024/02/12 18:29:05,edweird_,True
2024/02/12 18:30:50,FineminePlays,False
2024/02/12 18:35:08,MasterSkipper,False
2024/02/12 18:35:52,RichKittyKat,False
2024/02/12 18:36:50,MasterSkipper,True
2024/02/12 18:38:19,edweird_,False
2024/02/12 18:38:46,KingDuckie13,False
2024/02/12 18:38:55,KingDuckie13,True
2024/02/12 18:40:14,Coltian,True
2024/02/12 18:41:39,Coltian,False
2024/02/12 18:42:10,Coltian,True
2024/02/12 18:43:13,KingDuckie13,False
2024/02/12 18:43:16,Coltian,False
2024/02/12 18:45:07,Coltian,True
2024/02/12 18:48:48,goniboi987,True
2024/02/12 18:50:56,XxXKatieXxX05,False
2024/02/12 18:52:53,XxXKatieXxX05,True
2024/02/12 19:00:26,Coltian,False
2024/02/12 19:04:49,edweird_,True
2024/02/12 19:17:08,JackSp4de,False
2024/02/12 19:23:49,XxXKatieXxX05,False
2024/02/12 19:27:05,FineminePlays,True
2024/02/12 19:27:40,KingDuckie13,True
2024/02/12 19:31:35,JackSp4de,True
2024/02/12 19:39:02,MasterSkipper,False
2024/02/12 19:50:46,Lordimass,True
2024/02/12 19:54:41,KingDuckie13,False
2024/02/12 20:00:17,MasterSkipper,True
2024/02/12 20:01:28,Lordimass,False
2024/02/12 20:10:06,MasterSkipper,False
2024/02/12 20:12:13,XxXKatieXxX05,True
2024/02/12 20:22:48,some26guy,False
2024/02/12 20:24:07,JustasCrazy,True
2024/02/12 20:25:02,TheRedstoneCooke,True
2024/02/12 20:28:22,RichKittyKat,True
2024/02/12 20:28:42,Coltian,True
2024/02/12 20:31:49,JackSp4de,False
2024/02/12 20:39:07,some26guy,True
2024/02/12 20:53:52,KingDuckie13,True
2024/02/12 20:57:59,JustasCrazy,False
2024/02/12 21:13:16,BR0TH3RB0R4T,True
2024/02/12 21:20:20,Lt_giantsquirrel,True
2024/02/12 21:22:00,Spiky_Hedgehog,True
2024/02/12 21:25:01,goniboi987,False
2024/02/12 21:25:08,Lt_giantsquirrel,False
2024/02/12 21:28:48,Coltian,False
2024/02/12 21:36:26,some26guy,False
2024/02/12 21:49:30,TheRedstoneCooke,False
2024/02/12 21:49:42,TheRedstoneCooke,True
2024/02/12 21:50:24,TheRedstoneCooke,False
2024/02/12 21:58:50,RichKittyKat,False
2024/02/12 21:59:56,KingDuckie13,False
2024/02/12 22:16:37,XxXKatieXxX05,False
2024/02/12 22:29:57,JackSp4de,True
2024/02/12 23:09:22,XxXKatieXxX05,True
2024/02/12 23:17:52,FineminePlays,False
2024/02/12 23:22:15,XxXKatieXxX05,False
2024/02/12 23:23:35,edweird_,False
2024/02/12 23:34:59,JackSp4de,False
2024/02/12 23:40:38,Spiky_Hedgehog,False
2024/02/12 23:42:06,XxXKatieXxX05,True
2024/02/13 00:43:31,DolphinHill,True
2024/02/13 00:49:07,Spiky_Hedgehog,True
2024/02/13 01:13:42,Homeless_Spud,True
2024/02/13 01:31:17,DolphinHill,False
2024/02/13 01:31:44,Spiky_Hedgehog,False
2024/02/13 01:53:35,XxXKatieXxX05,False
2024/02/13 02:49:52,TheEmojiMan,True
2024/02/13 02:51:57,TheEmojiMan,False
2024/02/13 03:26:55,Homeless_Spud,False
2024/02/13 03:27:08,Homeless_Spud,True
2024/02/13 03:45:42,Homeless_Spud,False
2024/02/13 03:45:53,Homeless_Spud,True
2024/02/13 03:50:23,Homeless_Spud,False
2024/02/13 03:50:42,Homeless_Spud,True
2024/02/13 03:52:13,Homeless_Spud,False
2024/02/13 03:56:41,Homeless_Spud,True
2024/02/13 04:11:07,FineminePlays,True
2024/02/13 04:21:10,Homeless_Spud,False
2024/02/13 07:31:42,FineminePlays,False
2024/02/13 08:59:24,DolphinHill,True
2024/02/13 08:59:28,DolphinHill,False
2024/02/13 09:08:32,white_thorn16,True
2024/02/13 09:09:34,MasterSkipper,True
2024/02/13 09:24:40,Coltian,True
2024/02/13 09:25:09,some26guy,True
2024/02/13 09:26:59,Coltian,False
2024/02/13 09:29:04,Coltian,True
2024/02/13 09:31:20,OwnedMoon260038,True
2024/02/13 09:31:51,Coltian,False
2024/02/13 09:32:08,Coltian,True
2024/02/13 09:32:53,Coltian,False
2024/02/13 09:33:03,Coltian,True
2024/02/13 10:23:39,Coltian,False
2024/02/13 10:23:49,Coltian,True
2024/02/13 10:26:06,Coltian,False
2024/02/13 10:26:14,Coltian,True
2024/02/13 10:26:59,Coltian,False
2024/02/13 10:27:09,Coltian,True
2024/02/13 10:28:32,KingDuckie13,True
2024/02/13 10:39:33,BR0TH3RB0R4T,False
2024/02/13 10:40:53,BR0TH3RB0R4T,True
2024/02/13 10:41:41,some26guy,False
2024/02/13 10:41:56,Coltian,False
2024/02/13 10:41:58,OwnedMoon260038,False
2024/02/13 10:42:22,OwnedMoon260038,True
2024/02/13 10:47:13,white_thorn16,False
2024/02/13 10:47:13,BR0TH3RB0R4T,False
2024/02/13 10:47:18,MasterSkipper,False
2024/02/13 10:47:18,KingDuckie13,False
2024/02/13 10:47:21,MasterSkipper,True
2024/02/13 10:47:23,KingDuckie13,True
2024/02/13 10:47:24,white_thorn16,True
2024/02/13 10:47:26,BR0TH3RB0R4T,True
2024/02/13 10:48:48,Coltian,True
2024/02/13 10:48:49,Lordimass,True
2024/02/13 10:51:17,OwnedMoon260038,False
2024/02/13 10:51:17,MasterSkipper,False
2024/02/13 10:51:19,Lordimass,False
2024/02/13 10:51:24,white_thorn16,False
2024/02/13 10:51:25,KingDuckie13,False
2024/02/13 10:51:25,BR0TH3RB0R4T,False
2024/02/13 10:51:25,Coltian,False
2024/02/13 10:51:26,Coltian,True
2024/02/13 10:51:26,MasterSkipper,True
2024/02/13 10:51:29,white_thorn16,True
2024/02/13 10:51:32,KingDuckie13,True
2024/02/13 10:51:36,OwnedMoon260038,True
2024/02/13 10:55:46,white_thorn16,False
2024/02/13 10:55:48,white_thorn16,True
2024/02/13 11:10:27,BR0TH3RB0R4T,True
2024/02/13 11:10:46,Spiky_Hedgehog,True
2024/02/13 11:17:19,DolphinHill,True
2024/02/13 11:21:51,Piratemonkey40,True
2024/02/13 11:23:03,white_thorn16,False
2024/02/13 11:36:09,Coltian,False
2024/02/13 11:36:43,Coltian,True
2024/02/13 11:40:21,Coltian,False
2024/02/13 11:40:29,Coltian,True
2024/02/13 11:43:02,some26guy,True
2024/02/13 11:43:30,clangeroo,True
2024/02/13 11:51:42,Coltian,False
